customer_id,signup_date,acquisition_channel
CUST158420,15-02-2025,Organic
CUST158421,05-06-2025,Organic
CUST158422,17-04-2025,Referral
CUST158423,01-03-2025,Organic
CUST158424,11-01-2025,Paid
CUST158425,20-03-2025,Organic
CUST158427,28-04-2025,Organic
CUST158428,28-02-2025,Paid
CUST158430,17-02-2025,Paid
CUST158431,03-03-2025,Paid
CUST158432,09-12-2024,Organic
CUST158434,11-03-2025,Organic
CUST158436,10-05-2025,Referral
CUST158440,28-01-2025,Social
CUST158445,27-07-2025,Organic
CUST158446,23-02-2025,Organic
CUST158448,16-01-2025,Organic
CUST158449,02-01-2025,Organic
CUST158450,29-11-2024,Referral
CUST158451,09-02-2025,Paid
CUST158452,27-01-2025,Organic
CUST158453,10-02-2025,Organic
CUST158454,24-03-2025,Referral
CUST158456,06-12-2024,Organic
CUST158458,05-03-2025,Referral
CUST158461,03-08-2025,Paid
CUST158462,16-03-2025,Organic
CUST158464,23-12-2024,Paid
CUST158466,22-12-2024,Organic
CUST158474,31-12-2024,Organic
CUST158476,25-06-2025,Organic
CUST158477,12-03-2025,Organic
CUST158478,23-08-2025,Organic
CUST158479,21-12-2024,Organic
CUST158480,08-12-2024,Organic
CUST158482,08-03-2025,Referral
CUST158483,06-06-2025,Paid
CUST158484,18-02-2025,Organic
CUST158489,16-06-2025,Paid
CUST158490,29-03-2025,Referral
CUST158491,16-04-2025,Paid
CUST158492,13-11-2024,Referral
CUST158496,02-04-2025,Paid
CUST158497,22-02-2025,Organic
CUST158499,07-02-2025,Organic
CUST158500,12-02-2025,Paid
CUST158504,08-02-2025,Social
CUST158505,25-04-2025,Organic
CUST158506,07-03-2025,Organic
CUST158507,12-12-2024,Referral
CUST158508,28-03-2025,Organic
CUST158509,02-03-2025,Referral
CUST158512,27-03-2025,Referral
CUST158513,03-03-2025,Organic
CUST158514,17-01-2025,Paid
CUST158515,05-04-2025,Organic
CUST158517,20-01-2025,Organic
CUST158519,21-03-2025,Organic
CUST158520,24-05-2025,Organic
CUST158522,04-07-2025,Organic
CUST158524,06-04-2025,Organic
CUST158525,10-12-2024,Organic
CUST158526,27-11-2024,Referral
CUST158527,03-01-2025,Referral
CUST158528,17-01-2025,Referral
CUST158529,15-03-2025,Paid
CUST158533,09-01-2025,Organic
CUST158538,21-02-2025,Referral
CUST158540,23-06-2025,Paid
CUST158541,22-02-2025,Social
CUST158543,07-01-2025,Organic
CUST158544,23-05-2025,Referral
CUST158545,20-04-2025,Organic
CUST158546,10-03-2025,Organic
CUST158549,26-12-2024,Referral
CUST158550,30-03-2025,Referral
CUST158553,28-02-2025,Social
CUST158558,23-12-2024,Paid
CUST158559,26-04-2025,Paid
CUST158562,15-03-2025,Organic
CUST158565,05-03-2025,Organic
CUST158566,23-01-2025,Organic
CUST158568,19-02-2025,Paid
CUST158570,08-12-2024,Organic
CUST158571,09-08-2025,Paid
CUST158573,12-03-2025,Social
CUST158575,07-03-2025,Paid
CUST158576,20-03-2025,Organic
CUST158577,17-12-2024,Paid
CUST158586,15-06-2025,Paid
CUST158588,13-07-2025,Paid
CUST158589,28-12-2024,Organic
CUST158590,05-03-2025,Organic
CUST158591,15-02-2025,Social
CUST158592,04-05-2025,Organic
CUST158593,21-12-2024,Paid
CUST158596,17-01-2025,Organic
CUST158597,22-12-2024,Paid
CUST158598,13-05-2025,Organic
CUST158599,19-03-2025,Referral
CUST158602,18-11-2024,Referral
CUST158603,21-03-2025,Organic
CUST158608,10-01-2025,Organic
CUST158609,17-06-2025,Organic
CUST158612,21-05-2025,Organic
CUST158613,25-11-2024,Social
CUST158616,30-12-2024,Social
CUST158617,23-01-2025,Social
CUST158618,24-12-2024,Organic
CUST158620,05-04-2025,Referral
CUST158621,03-04-2025,Paid
CUST158622,17-02-2025,Paid
CUST158626,05-12-2024,Referral
CUST158627,12-03-2025,Organic
CUST158629,09-01-2025,Organic
CUST158630,12-01-2025,Organic
CUST158633,26-03-2025,Referral
CUST158636,29-05-2025,Organic
CUST158638,23-02-2025,Social
CUST158639,03-02-2025,Organic
CUST158640,11-12-2024,Organic
CUST158641,31-01-2025,Paid
CUST158642,05-01-2025,Referral
CUST158643,10-03-2025,Paid
CUST158645,31-08-2025,Organic
CUST158647,01-05-2025,Referral
CUST158649,09-04-2025,Organic
CUST158652,06-01-2025,Social
CUST158654,24-11-2024,Social
CUST158655,23-01-2025,Referral
CUST158658,18-03-2025,Organic
CUST158659,22-05-2025,Paid
CUST158660,31-12-2024,Organic
CUST158663,04-05-2025,Paid
CUST158664,04-01-2025,Organic
CUST158666,09-01-2025,Organic
CUST158667,07-01-2025,Organic
CUST158668,16-03-2025,Referral
CUST158670,21-03-2025,Organic
CUST158671,25-12-2024,Paid
CUST158672,22-03-2025,Social
CUST158674,11-02-2025,Organic
CUST158677,05-04-2025,Paid
CUST158680,22-09-2025,Organic
CUST158682,08-12-2024,Organic
CUST158685,30-12-2024,Paid
CUST158687,09-05-2025,Organic
CUST158688,18-07-2025,Paid
CUST158689,11-12-2024,Social
CUST158691,19-07-2025,Paid
CUST158693,07-04-2025,Referral
CUST158695,27-03-2025,Organic
CUST158696,01-05-2025,Referral
CUST158697,20-02-2025,Referral
CUST158699,12-12-2024,Organic
CUST158701,29-11-2024,Social
CUST158702,23-02-2025,Organic
CUST158704,16-01-2025,Social
CUST158706,29-05-2025,Paid
CUST158707,14-08-2025,Social
CUST158709,05-12-2024,Organic
CUST158710,20-02-2025,Organic
CUST158712,05-02-2025,Social
CUST158716,13-12-2024,Organic
CUST158718,23-03-2025,Organic
CUST158719,12-12-2024,Organic
CUST158720,11-03-2025,Paid
CUST158722,11-01-2025,Referral
CUST158724,16-11-2024,Organic
CUST158726,09-02-2025,Organic
CUST158728,04-04-2025,Referral
CUST158730,30-12-2024,Paid
CUST158736,18-01-2025,Organic
CUST158737,29-12-2024,Organic
CUST158738,28-12-2024,Organic
CUST158739,16-02-2025,Paid
CUST158740,02-12-2024,Organic
CUST158741,31-03-2025,Referral
CUST158742,05-05-2025,Organic
CUST158743,20-06-2025,Social
CUST158744,21-03-2025,Organic
CUST158745,11-05-2025,Organic
CUST158747,01-02-2025,Organic
CUST158749,02-09-2025,Paid
CUST158751,25-02-2025,Organic
CUST158752,19-03-2025,Paid
CUST158753,25-04-2025,Paid
CUST158754,05-02-2025,Referral
CUST158755,17-07-2025,Paid
CUST158756,09-01-2025,Organic
CUST158761,19-11-2024,Organic
CUST158762,07-12-2024,Social
CUST158764,30-01-2025,Paid
CUST158766,22-02-2025,Organic
CUST158767,24-01-2025,Organic
CUST158768,30-03-2025,Paid
CUST158771,18-06-2025,Paid
CUST158772,13-06-2025,Paid
CUST158773,23-04-2025,Organic
CUST158774,24-12-2024,Organic
CUST158775,10-03-2025,Referral
CUST158776,31-05-2025,Organic
CUST158777,16-11-2024,Referral
CUST158782,06-05-2025,Referral
CUST158783,31-01-2025,Organic
CUST158786,03-12-2024,Organic
CUST158787,03-01-2025,Referral
CUST158788,22-03-2025,Paid
CUST158791,05-01-2025,Organic
CUST158792,15-05-2025,Organic
CUST158793,13-08-2025,Paid
CUST158794,21-08-2025,Paid
CUST158795,27-01-2025,Organic
CUST158797,14-02-2025,Referral
CUST158799,12-03-2025,Referral
CUST158802,01-04-2025,Social
CUST158803,10-01-2025,Referral
CUST158810,13-06-2025,Paid
CUST158811,25-12-2024,Paid
CUST158813,07-02-2025,Organic
CUST158817,15-09-2025,Social
CUST158818,03-01-2025,Paid
CUST158821,31-07-2025,Organic
CUST158822,30-08-2025,Paid
CUST158826,16-04-2025,Paid
CUST158827,17-02-2025,Organic
CUST158828,14-04-2025,Referral
CUST158829,05-05-2025,Paid
CUST158830,07-02-2025,Social
CUST158833,25-01-2025,Organic
CUST158835,13-12-2024,Referral
CUST158837,02-02-2025,Organic
CUST158845,06-03-2025,Social
CUST158847,15-07-2025,Social
CUST158849,12-01-2025,Organic
CUST158850,24-03-2025,Organic
CUST158851,12-01-2025,Organic
CUST158852,15-02-2025,Organic
CUST158855,07-01-2025,Organic
CUST158856,24-03-2025,Social
CUST158859,12-02-2025,Organic
CUST158861,05-04-2025,Organic
CUST158862,21-01-2025,Referral
CUST158865,16-02-2025,Social
CUST158866,07-01-2025,Referral
CUST158867,25-04-2025,Organic
CUST158868,12-07-2025,Referral
CUST158869,09-02-2025,Organic
CUST158871,24-03-2025,Paid
CUST158872,18-03-2025,Organic
CUST158873,17-02-2025,Organic
CUST158876,16-09-2025,Paid
CUST158877,13-04-2025,Organic
CUST158878,29-03-2025,Organic
CUST158879,04-08-2025,Social
CUST158884,19-05-2025,Organic
CUST158887,24-04-2025,Paid
CUST158889,19-01-2025,Organic
CUST158890,19-01-2025,Paid
CUST158891,31-03-2025,Organic
CUST158892,27-12-2024,Referral
CUST158893,16-02-2025,Paid
CUST158895,06-04-2025,Social
CUST158898,31-12-2024,Referral
CUST158899,21-04-2025,Paid
CUST158900,03-04-2025,Organic
CUST158904,11-11-2024,Organic
CUST158906,29-12-2024,Referral
CUST158907,22-02-2025,Organic
CUST158909,25-11-2024,Organic
CUST158910,26-07-2025,Social
CUST158912,29-07-2025,Paid
CUST158913,31-01-2025,Organic
CUST158915,12-11-2024,Organic
CUST158916,17-12-2024,Organic
CUST158918,05-01-2025,Organic
CUST158921,23-03-2025,Organic
CUST158923,18-01-2025,Paid
CUST158927,31-03-2025,Paid
CUST158928,18-06-2025,Organic
CUST158931,06-02-2025,Paid
CUST158933,16-12-2024,Referral
CUST158936,30-04-2025,Organic
CUST158937,15-03-2025,Referral
CUST158938,22-03-2025,Organic
CUST158939,15-01-2025,Paid
CUST158940,11-12-2024,Organic
CUST158942,17-08-2025,Paid
CUST158944,29-03-2025,Social
CUST158946,10-03-2025,Social
CUST158947,07-03-2025,Referral
CUST158948,22-04-2025,Social
CUST158953,24-03-2025,Organic
CUST158954,12-12-2024,Organic
CUST158956,25-11-2024,Social
CUST158958,04-03-2025,Organic
CUST158959,11-01-2025,Organic
CUST158961,18-04-2025,Organic
CUST158966,03-01-2025,Organic
CUST158968,29-12-2024,Organic
CUST158969,11-03-2025,Paid
CUST158972,20-03-2025,Referral
CUST158973,28-02-2025,Organic
CUST158974,14-01-2025,Social
CUST158975,05-05-2025,Referral
CUST158977,15-03-2025,Organic
CUST158978,07-07-2025,Paid
CUST158979,15-02-2025,Paid
CUST158981,25-11-2024,Organic
CUST158982,08-03-2025,Referral
CUST158986,01-01-2025,Organic
CUST158987,01-01-2025,Organic
CUST158988,16-02-2025,Organic
CUST158989,27-04-2025,Organic
CUST158990,20-01-2025,Organic
CUST158992,07-02-2025,Social
CUST158995,06-12-2024,Organic
CUST158996,11-04-2025,Organic
CUST158997,04-03-2025,Referral
CUST158998,01-01-2025,Organic
CUST159000,24-03-2025,Social
CUST159001,28-12-2024,Organic
CUST159002,09-12-2024,Organic
CUST159005,23-12-2024,Organic
CUST159006,08-05-2025,Social
CUST159008,01-03-2025,Organic
CUST159010,11-03-2025,Organic
CUST159011,10-12-2024,Referral
CUST159012,17-01-2025,Organic
CUST159013,03-03-2025,Paid
CUST159015,09-01-2025,Referral
CUST159017,26-02-2025,Organic
CUST159023,13-12-2024,Paid
CUST159024,23-04-2025,Organic
CUST159025,20-02-2025,Organic
CUST159027,02-02-2025,Paid
CUST159028,29-01-2025,Organic
CUST159029,01-12-2024,Organic
CUST159031,08-12-2024,Social
CUST159035,08-04-2025,Paid
CUST159037,05-04-2025,Organic
CUST159038,01-02-2025,Paid
CUST159039,25-01-2025,Paid
CUST159040,11-01-2025,Organic
CUST159041,14-01-2025,Organic
CUST159043,01-03-2025,Organic
CUST159044,31-01-2025,Organic
CUST159047,26-12-2024,Social
CUST159048,04-12-2024,Social
CUST159050,29-04-2025,Referral
CUST159051,10-03-2025,Referral
CUST159052,28-01-2025,Social
CUST159053,23-01-2025,Referral
CUST159054,28-01-2025,Organic
CUST159056,06-04-2025,Organic
CUST159059,06-07-2025,Paid
CUST159060,31-12-2024,Organic
CUST159064,20-05-2025,Paid
CUST159065,29-07-2025,Social
CUST159066,23-02-2025,Referral
CUST159068,01-12-2024,Organic
CUST159069,26-12-2024,Organic
CUST159071,20-03-2025,Referral
CUST159072,22-04-2025,Organic
CUST159073,11-04-2025,Referral
CUST159077,07-01-2025,Organic
CUST159079,12-08-2025,Social
CUST159081,23-04-2025,Organic
CUST159082,15-03-2025,Organic
CUST159083,09-03-2025,Organic
CUST159084,19-12-2024,Organic
CUST159085,15-01-2025,Organic
CUST159087,26-01-2025,Organic
CUST159088,02-01-2025,Organic
CUST159090,31-12-2024,Paid
CUST159095,19-02-2025,Organic
CUST159096,12-12-2024,Organic
CUST159097,27-06-2025,Paid
CUST159102,29-03-2025,Organic
CUST159105,19-11-2024,Organic
CUST159108,14-03-2025,Organic
CUST159110,19-01-2025,Organic
CUST159111,24-04-2025,Paid
CUST159112,30-11-2024,Organic
CUST159113,21-03-2025,Organic
CUST159114,17-12-2024,Referral
CUST159116,26-05-2025,Organic
CUST159117,26-03-2025,Organic
CUST159118,17-03-2025,Organic
CUST159119,14-01-2025,Organic
CUST159120,27-12-2024,Paid
CUST159121,28-12-2024,Organic
CUST159122,24-03-2025,Organic
CUST159126,07-12-2024,Paid
CUST159129,04-06-2025,Paid
CUST159130,23-04-2025,Paid
CUST159133,31-01-2025,Organic
CUST159134,15-03-2025,Organic
CUST159136,26-12-2024,Paid
CUST159138,30-12-2024,Organic
CUST159146,28-03-2025,Organic
CUST159147,27-12-2024,Referral
CUST159148,27-04-2025,Organic
CUST159150,29-01-2025,Paid
CUST159153,28-11-2024,Organic
CUST159154,24-11-2024,Organic
CUST159156,20-04-2025,Organic
CUST159158,23-03-2025,Referral
CUST159161,24-04-2025,Organic
CUST159163,29-12-2024,Organic
CUST159164,06-12-2024,Social
CUST159165,13-02-2025,Referral
CUST159166,21-03-2025,Paid
CUST159169,10-01-2025,Paid
CUST159170,20-04-2025,Social
CUST159172,05-04-2025,Referral
CUST159173,25-02-2025,Organic
CUST159174,10-02-2025,Organic
CUST159177,26-04-2025,Organic
CUST159178,21-03-2025,Organic
CUST159181,17-07-2025,Referral
CUST159184,28-05-2025,Referral
CUST159186,03-02-2025,Referral
CUST159188,02-01-2025,Referral
CUST159191,16-01-2025,Organic
CUST159193,10-08-2025,Social
CUST159194,10-01-2025,Paid
CUST159196,13-06-2025,Social
CUST159197,15-06-2025,Social
CUST159198,30-12-2024,Social
CUST159199,13-12-2024,Organic
CUST159200,09-01-2025,Organic
CUST159201,02-01-2025,Paid
CUST159202,18-05-2025,Paid
CUST159203,03-05-2025,Referral
CUST159205,07-08-2025,Paid
CUST159206,07-02-2025,Paid
CUST159208,08-06-2025,Paid
CUST159209,10-04-2025,Organic
CUST159210,12-12-2024,Paid
CUST159211,13-12-2024,Organic
CUST159213,21-04-2025,Organic
CUST159215,07-03-2025,Organic
CUST159217,30-12-2024,Organic
CUST159219,03-04-2025,Organic
CUST159221,17-02-2025,Organic
CUST159222,24-11-2024,Organic
CUST159223,08-01-2025,Paid
CUST159224,23-02-2025,Referral
CUST159225,30-12-2024,Organic
CUST159226,17-04-2025,Organic
CUST159227,21-05-2025,Organic
CUST159229,10-02-2025,Organic
CUST159230,14-02-2025,Paid
CUST159231,03-03-2025,Social
CUST159232,18-08-2025,Organic
CUST159233,28-12-2024,Paid
CUST159238,06-12-2024,Referral
CUST159239,11-01-2025,Paid
CUST159240,15-05-2025,Organic
CUST159241,05-03-2025,Paid
CUST159245,16-04-2025,Paid
CUST159246,08-04-2025,Referral
CUST159253,22-03-2025,Paid
CUST159255,11-04-2025,Paid
CUST159256,30-06-2025,Social
CUST159257,25-02-2025,Organic
CUST159259,12-01-2025,Organic
CUST159262,25-04-2025,Organic
CUST159265,04-01-2025,Paid
CUST159266,22-04-2025,Paid
CUST159267,17-11-2024,Paid
CUST159268,19-06-2025,Organic
CUST159269,30-12-2024,Referral
CUST159270,23-09-2025,Paid
CUST159272,08-08-2025,Referral
CUST159274,12-01-2025,Social
CUST159277,13-06-2025,Paid
CUST159278,27-01-2025,Social
CUST159282,30-01-2025,Organic
CUST159283,21-01-2025,Organic
CUST159285,13-01-2025,Organic
CUST159290,05-04-2025,Organic
CUST159291,11-03-2025,Organic
CUST159292,27-02-2025,Paid
CUST159295,11-05-2025,Organic
CUST159298,22-04-2025,Organic
CUST159299,15-12-2024,Organic
CUST159302,04-02-2025,Paid
CUST159303,10-03-2025,Organic
CUST159305,20-02-2025,Social
CUST159306,26-12-2024,Referral
CUST159307,11-01-2025,Referral
CUST159310,12-12-2024,Organic
CUST159311,15-12-2024,Referral
CUST159312,02-01-2025,Referral
CUST159313,27-07-2025,Organic
CUST159314,15-08-2025,Paid
CUST159316,10-08-2025,Paid
CUST159317,15-01-2025,Organic
CUST159318,28-01-2025,Referral
CUST159319,05-06-2025,Referral
CUST159322,26-05-2025,Paid
CUST159323,01-12-2024,Social
CUST159324,25-02-2025,Organic
CUST159325,26-05-2025,Paid
CUST159328,28-08-2025,Paid
CUST159331,18-04-2025,Organic
CUST159333,26-04-2025,Paid
CUST159334,02-04-2025,Organic
CUST159337,24-04-2025,Organic
CUST159339,23-07-2025,Organic
CUST159340,11-04-2025,Organic
CUST159342,21-01-2025,Social
CUST159348,06-04-2025,Organic
CUST159351,20-12-2024,Organic
CUST159355,24-07-2025,Paid
CUST159358,26-02-2025,Organic
CUST159360,29-11-2024,Paid
CUST159362,25-02-2025,Social
CUST159364,27-12-2024,Referral
CUST159365,20-02-2025,Organic
CUST159366,11-02-2025,Paid
CUST159368,29-01-2025,Organic
CUST159370,26-02-2025,Organic
CUST159372,25-12-2024,Paid
CUST159373,24-03-2025,Paid
CUST159374,04-05-2025,Social
CUST159375,27-03-2025,Organic
CUST159379,25-03-2025,Paid
CUST159380,07-02-2025,Organic
CUST159382,14-02-2025,Organic
CUST159383,18-12-2024,Social
CUST159385,02-03-2025,Organic
CUST159388,15-07-2025,Paid
CUST159390,22-12-2024,Organic
CUST159391,25-05-2025,Organic
CUST159393,28-04-2025,Organic
CUST159394,07-04-2025,Paid
CUST159395,07-02-2025,Organic
CUST159398,14-09-2025,Paid
CUST159405,28-12-2024,Organic
CUST159406,07-06-2025,Paid
CUST159412,09-02-2025,Organic
CUST159413,26-02-2025,Paid
CUST159414,08-11-2024,Organic
CUST159415,29-04-2025,Organic
CUST159418,01-02-2025,Paid
CUST159422,23-03-2025,Organic
CUST159424,02-08-2025,Organic
CUST159427,15-01-2025,Organic
CUST159428,25-06-2025,Social
CUST159430,13-01-2025,Social
CUST159435,05-02-2025,Organic
CUST159437,17-04-2025,Organic
CUST159438,02-02-2025,Referral
CUST159441,13-04-2025,Paid
CUST159442,13-05-2025,Referral
CUST159443,19-08-2025,Social
CUST159445,07-04-2025,Social
CUST159446,17-04-2025,Organic
CUST159452,29-08-2025,Paid
CUST159454,12-03-2025,Organic
CUST159455,04-01-2025,Organic
CUST159457,16-12-2024,Social
CUST159458,09-07-2025,Referral
CUST159459,15-04-2025,Paid
CUST159460,08-01-2025,Referral
CUST159463,14-01-2025,Referral
CUST159464,14-09-2025,Organic
CUST159469,07-04-2025,Organic
CUST159470,06-02-2025,Organic
CUST159474,15-03-2025,Organic
CUST159475,04-01-2025,Referral
CUST159476,03-04-2025,Organic
CUST159477,08-12-2024,Organic
CUST159479,21-12-2024,Organic
CUST159481,01-01-2025,Organic
CUST159482,05-01-2025,Organic
CUST159483,24-03-2025,Paid
CUST159484,05-01-2025,Social
CUST159486,30-03-2025,Paid
CUST159488,02-09-2025,Organic
CUST159490,28-11-2024,Referral
CUST159491,22-02-2025,Social
CUST159492,29-03-2025,Organic
CUST159493,22-04-2025,Organic
CUST159494,28-12-2024,Paid
CUST159496,12-01-2025,Paid
CUST159497,17-08-2025,Paid
CUST159502,09-03-2025,Paid
CUST159504,07-05-2025,Organic
CUST159505,20-03-2025,Referral
CUST159506,31-01-2025,Paid
CUST159507,24-01-2025,Organic
CUST159511,06-03-2025,Organic
CUST159512,25-04-2025,Organic
CUST159513,21-02-2025,Paid
CUST159515,11-01-2025,Referral
CUST159516,05-01-2025,Social
CUST159517,18-08-2025,Paid
CUST159518,28-01-2025,Organic
CUST159519,08-06-2025,Paid
CUST159521,17-11-2024,Organic
CUST159522,10-01-2025,Organic
CUST159524,03-03-2025,Paid
CUST159527,17-01-2025,Referral
CUST159528,24-02-2025,Paid
CUST159529,17-03-2025,Organic
CUST159530,03-01-2025,Organic
CUST159531,31-01-2025,Organic
CUST159533,11-08-2025,Paid
CUST159534,29-01-2025,Organic
CUST159535,16-12-2024,Social
CUST159536,10-04-2025,Paid
CUST159545,14-04-2025,Referral
CUST159547,16-12-2024,Referral
CUST159550,17-02-2025,Paid
CUST159551,27-03-2025,Organic
CUST159552,20-01-2025,Organic
CUST159553,04-04-2025,Paid
CUST159554,10-02-2025,Social
CUST159556,31-12-2024,Organic
CUST159557,06-03-2025,Paid
CUST159558,05-02-2025,Referral
CUST159559,20-12-2024,Organic
CUST159564,28-03-2025,Organic
CUST159565,29-11-2024,Organic
CUST159567,08-06-2025,Paid
CUST159568,10-01-2025,Organic
CUST159569,30-07-2025,Referral
CUST159570,22-03-2025,Paid
CUST159571,22-02-2025,Organic
CUST159574,10-09-2025,Paid
CUST159575,14-05-2025,Organic
CUST159576,13-09-2025,Social
CUST159577,09-02-2025,Referral
CUST159579,20-02-2025,Organic
CUST159582,30-03-2025,Organic
CUST159584,09-01-2025,Organic
CUST159585,29-04-2025,Paid
CUST159586,07-06-2025,Organic
CUST159588,01-01-2025,Organic
CUST159589,30-03-2025,Organic
CUST159590,12-05-2025,Paid
CUST159593,10-04-2025,Organic
CUST159594,17-06-2025,Paid
CUST159595,15-03-2025,Organic
CUST159596,28-12-2024,Organic
CUST159597,18-03-2025,Organic
CUST159599,10-02-2025,Organic
CUST159600,17-07-2025,Organic
CUST159602,21-08-2025,Organic
CUST159604,15-01-2025,Referral
CUST159605,05-07-2025,Paid
CUST159606,19-12-2024,Organic
CUST159608,14-02-2025,Paid
CUST159609,31-01-2025,Paid
CUST159610,20-01-2025,Paid
CUST159613,22-11-2024,Organic
CUST159617,16-03-2025,Organic
CUST159619,08-03-2025,Referral
CUST159622,19-08-2025,Organic
CUST159623,20-03-2025,Social
CUST159627,03-09-2025,Organic
CUST159628,21-07-2025,Paid
CUST159635,27-12-2024,Social
CUST159636,07-05-2025,Organic
CUST159637,11-06-2025,Organic
CUST159638,25-01-2025,Paid
CUST159640,08-04-2025,Paid
CUST159642,10-04-2025,Referral
CUST159643,08-02-2025,Organic
CUST159645,25-04-2025,Organic
CUST159646,07-05-2025,Organic
CUST159647,18-04-2025,Organic
CUST159648,22-12-2024,Social
CUST159649,29-12-2024,Organic
CUST159650,12-04-2025,Organic
CUST159651,29-03-2025,Organic
CUST159652,06-04-2025,Social
CUST159654,13-03-2025,Organic
CUST159656,23-06-2025,Social
CUST159657,30-06-2025,Paid
CUST159658,10-01-2025,Paid
CUST159661,05-01-2025,Organic
CUST159662,16-11-2024,Organic
CUST159664,27-03-2025,Paid
CUST159665,20-07-2025,Paid
CUST159667,04-12-2024,Organic
CUST159670,28-02-2025,Organic
CUST159672,04-01-2025,Organic
CUST159673,20-02-2025,Referral
CUST159675,15-07-2025,Paid
CUST159676,16-05-2025,Referral
CUST159677,27-03-2025,Social
CUST159678,09-04-2025,Organic
CUST159680,10-01-2025,Paid
CUST159682,19-12-2024,Paid
CUST159683,01-02-2025,Organic
CUST159684,17-04-2025,Organic
CUST159686,28-12-2024,Social
CUST159688,13-03-2025,Organic
CUST159690,18-11-2024,Organic
CUST159696,28-02-2025,Organic
CUST159697,01-02-2025,Social
CUST159698,21-01-2025,Organic
CUST159700,19-12-2024,Paid
